NGC5005,UGC8256,,GALXY,3.406562723,0.6466444879,9.8,
NGC5033,UGC8307,,GALXY,3.407319032,0.6387905062,10.2,
NGC5055,M63,,GALXY,3.407988075,0.7336200623,8.6,Sunflower Galaxy
NGC5127,UGC8419,,GALXY,3.410315181,0.5509422672,11.9,
NGC5194,M51,,GALXY,3.412089599,0.8237954069,8.4,Whirlpool Galaxy
NGC5195,UGC8494,,GALXY,3.412118688,0.8249589598,9.6,
NGC5198,UGC8499,,GALXY,3.412176865,0.8144869843,11.8,
NGC5273,UGC8675,,GALXY,3.415638435,0.6222098783,11.6,
NGC5272,M3,,GLOCL,3.415667524,0.4953826194,6.3,
NGC5297,UGC8709,,GALXY,3.416889254,0.7656177652,11.8,
NGC5313,UGC8744,,GALXY,3.417849185,0.6978408126,12,
NGC5326,UGC8764,,GALXY,3.418169162,0.6905686074,11.9,
NGC5350,UGC8810,,GALXY,3.418925472,0.7045312414,11.3,
NGC5353,UGC8813,,GALXY,3.418925472,0.7030768003,11,
NGC5354,UGC8814,,GALXY,3.418925472,0.7033676886,11.4,
NGC5371,NGC5390,,GALXY,3.419594515,0.7062765706,10.6,
NGC5390,NGC5371,,GALXY,3.419594515,0.7062765706,11.3,
NGC5377,UGC8863,,GALXY,3.419769048,0.8243771834,11.3,
NGC5375,NGC5396,,GALXY,3.41994358,0.5090543652,11.5,
NGC5383,UGC8875,,GALXY,3.420001758,0.730420292,11.4,
NGC5395,UGC8900,,GALXY,3.42043809,0.6530440285,11.4,
NGC5444,UGC8974,,GALXY,3.666180449,0.6131923439,11.9,
NGC6764,UGC11407,,GALXY,4.97660274,0.8889543657,11.9,
NGC6811,OCL185,,OPNCL,4.985300298,0.812741655,6.8,
NGC6819,OCL155,,OPNCL,4.986202051,0.7013314711,7.3,
NGC6826,PK83+12.1,,PLNNB,4.98722016,0.8819730487,8.8,
NGC6834,OCL134,,OPNCL,4.989372733,0.5131268001,7.8,
NGC6857,Sh2-100,,BRTNB,5.236802243,0.5849761876,11.4,
NGC6866,OCL183,,OPNCL,5.23712222,0.770853753,7.6,
NGC6871,OCL148,,OPNCL,5.237703996,0.624536984,5.2,
NGC6883,OCL148,,OPNCL,5.239274793,0.6257005368,8,
NGC6888,LBN203,,BRTNB,5.239507503,0.6693337681,10,
NGC6895,,,OPNCL,5.240787411,0.8767370609,12,
NGC6910,OCL181,,OPNCL,5.242736362,0.7118034466,7.4,
NGC6913,M29,,OPNCL,5.242939984,0.6725335384,6.6,
NGC6960,LBN191,,SNREM,5.249281347,0.5361069686,7,Western Veil
NGC6992,Ced182B,,SNREM,5.252393851,0.5535602611,7,
NGC6996,,,OPNCL,5.25242294,0.7938339214,10,
NGC6997,OCL197,,OPNCL,5.252510206,0.779289511,10,
NGC6995,Ced182C,,SNREM,5.252597473,0.5448336148,7,
NGC7008,PK93+5.2,,PLNNB,5.497932588,0.952077107,12,
NGC7000,LBN373,,BRTNB,5.498310743,0.7714355294,4,
NGC7013,UGC11670,,GALXY,5.498834341,0.5218534463,11.3,
NGC7026,PK89+0.1,,PLNNB,5.499619739,0.8351400471,12,
NGC7027,PK84-3.1,,PLNNB,5.499823361,0.7371107208,9.6,
NGC7031,OCL210,,OPNCL,5.499910628,0.8872090364,9.1,
NGC7039,OCL203,,OPNCL,5.501045092,0.7967428035,7.6,
NGC7044,OCL198,,OPNCL,5.501539602,0.7414740439,12,
NGC7048,PK88-1.1,,PLNNB,5.501946845,0.8077965555,11,
NGC7062,OCL205,,OPNCL,5.504623017,0.8095418847,8.3,
NGC7067,OCL208,,OPNCL,5.504826638,0.8380489292,9.7,
NGC7063,OCL192,,OPNCL,5.504884816,0.637045177,7,
NGC7082,OCL209,,OPNCL,5.506339257,0.8217591895,7.2,
NGC7086,OCL214,,OPNCL,5.506659234,0.900589894,8.4,
NGC7092,M39,,OPNCL,5.507153744,0.8453211344,4.6,
NGC7128,OCL218,,OPNCL,5.510586225,0.9375326965,9.7,
NGC6891,PK54-12.1,,PLNNB,5.240380168,0.221656815,10.5,
NGC6905,PK61-9.1;H IV 16,,PLNNB,5.242503652,0.3508111797,12,
NGC6934,GCL117,,GLOCL,5.245936133,0.1291543646,8.9,
NGC7006,GCL119,,GLOCL,5.498223476,0.2824524506,10.6,
NGC1515,ESO156-36,,GALXY,1.048361104,-0.9407324668,11.2,
NGC1533,ESO157-3,,GALXY,1.050077344,-0.9753481637,10.7,
NGC1546,ESO157-12,,GALXY,1.051444519,-0.9762208283,10.9,
NGC1549,ESO157-16,,GALXY,1.051793585,-0.9494591131,9.8,
NGC1553,ESO157-17,,GALXY,1.05190994,-0.9462593428,9.4,
NGC1566,ESO157-20,,GALXY,1.053015315,-0.9261880564,9.7,
NGC1596,ESO157-31,,GALXY,1.055226066,-0.9593493122,11.2,
NGC1617,ESO157-41,,GALXY,1.056418707,-0.9320058206,10.4,
NGC1672,ESO118-43,,GALXY,1.060491142,-1.025380936,9.7,
NGC1688,ESO119- 6,,GALXY,1.06127654,-1.015781625,12,
NGC1704,ESO56-SC9,,LMCOC,1.061712873,-1.191187214,11.5,
NGC1714,ESO85-EN8,,LMCDN,1.062352827,-1.135627567,11.6,
NGC1727,ESO56-SC14,,LMCCN,1.062381916,-1.19845942,11.1,
NGC1703,ESO119-19,,GALXY,1.062585537,-1.016654289,11.3,
NGC1731,ESO85-SC12,,LMCCN,1.06276007,-1.135627567,9.9,
NGC1735,ESO85-SC15,,LMCCN,1.062992781,-1.16762527,10.9,
NGC1747,ESO85-SC16,,LMCCN,1.06325458,-1.166461717,9.4,
NGC1755,ESO56-SC28,,LMCOC,1.06325458,-1.183333233,9.9,
NGC1767,ESO56-SC31,,LMCCN,1.063632735,-1.197295867,10.9,
NGC1761,ESO85-SC18,,LMCCN,1.063661824,-1.143481548,9.9,
NGC1772,ESO56-SC33,,LMCCN,1.06374909,-1.194677873,11.2,
NGC1770,IC2117,,LMCCN,1.063865446,-1.179551686,9,
NGC1782,ESO56-SC36,,LMCCN,1.064039978,-1.197295867,10.8,
NGC1774,ESO85-SC26,,LMCOC,1.064098156,-1.165007276,10.5,
NGC1783,ESO85-SC29,,LMCGC,1.064389044,-1.117301609,11,
NGC1786,ESO56-SC39,,LMCGC,1.064389044,-1.156280629,10.1,
NGC1804,ESO56-SC46,,LMCOC,1.309316916,-1.202822743,11.9,
NGC1787,ESO85-SC31,,LMCOC,1.309491449,-1.120210492,10.9,
NGC1806,ESO56-SC47,,LMCGC,1.309636893,-1.152208195,11.5,
NGC1805,ESO85-SC32,,LMCOC,1.309695071,-1.149881089,10.5,
NGC1810,ESO85-SC35,,LMCOC,1.309985959,-1.145226878,11.9,
NGC1814,ESO85-SC36,,LMCCN,1.310102314,-1.164134611,9,
NGC1816,ESO85-SC37,,LMCCN,1.310102314,-1.164716387,9,
NGC1820,ESO85-SC39,,LMCOC,1.310160492,-1.164716387,9,
NGC1818,ESO85-SC40,,LMCOC,1.310218669,-1.144354213,9.8,
NGC1825,ESO56-SC53,,LMCOC,1.310247758,-1.170534152,12,
NGC1829,ESO56-SC57,,LMCCN,1.31045138,-1.185951227,8.5,
NGC1835,ESO56-SC58,,LMCGC,1.310480469,-1.197295867,9.8,
NGC1831,ESO85-SC44,,LMCOC,1.310858624,-1.10101187,11,
NGC1846,ESO56-SC67,,LMCGC,1.311207689,-1.161225729,11.5,
NGC1850,ESO56-SC70,,LMCCN,1.311527666,-1.173443034,9.3,
NGC1854,NGC1855,,LMCOC,1.311702199,-1.171988593,10.5,
NGC1855,NGC1854,,GLOCL,1.311702199,-1.171988593,10,
NGC1856,ESO56-SC73,,LMCOC,1.311760377,-1.201950078,10,
NGC1874,ESO56-EN84,,LMCCN,1.312836663,-1.197586755,9,
NGC1876,,,LMCCN,1.312865752,-1.197877643,9,
NGC1866,ESO85-SC52,,LMCOC,1.312982107,-1.126319144,9.9,
NGC1877,,,LMCCN,1.312982107,-1.197586755,12,
NGC1898,ESO56-SC90,,LMCGC,1.313854772,-1.192932544,11.5,
NGC1903,ESO56-SC93,,LMCOC,1.314058394,-1.19845942,12,
NGC1951,ESO85-SC86,,LMCOC,1.316589121,-1.141445331,10.5,
NGC1955,ESO56-SC121,,LMCCN,1.31661821,-1.160643953,9,
NGC1962,ESO56-SC122,,LMCCN,1.316647299,-1.172279481,8.5,
NGC1965,ESO56-SC123,,LMCCN,1.316705477,-1.172861257,8.5,
NGC1947,ESO85-87,,GALXY,1.316792743,-1.086176571,10.6,
NGC1966,ESO56-SC125,,LMCCN,1.316792743,-1.172570369,8.5,
NGC1970,ESO56-SC127,,LMCCN,1.316821832,-1.172279481,8.5,
NGC1968,ESO56-SC130,,LMCCN,1.316967276,-1.161225729,9,
NGC1983,ESO56-SC133,,LMCCN,1.317054542,-1.169661487,8.5,
NGC1974,NGC1991,,LMCCN,1.317141809,-1.162098394,9,
NGC1991,NGC1974,,CL+NB,1.317141809,-1.162098394,9,
NGC1978,ESO85-SC90,,LMCGC,1.317374519,-1.147844871,9.9,
NGC2004,ESO86-SC4,,LMCOC,1.317927207,-1.164425499,9.8,
NGC2011,ESO56-SC144,,LMCCN,1.318392628,-1.160353064,9.5,
NGC2014,ESO56-SC146,,LMCCN,1.318392628,-1.157444182,8.5,
NGC2041,ESO86-SC16,,LMCOC,1.319614359,-1.134754902,10.5,
NGC2070,ESO57-EN6,,LMCCN,1.320225224,-1.202531855,8.3,
NGC2074,ESO57-EN8,,LMCCN,1.320370668,-1.195550538,8.5,
NGC2100,ESO57-SC25,,LMCCN,1.321272421,-1.200495637,9.6,
NGC2136,ESO57-SC48,,LMCOC,1.324414014,-1.195550538,10.5,
NGC2157,ESO57-SC58,,LMCOC,1.3257521,-1.200786525,10,
NGC2164,ESO57-SC62,,LMCOC,1.326130254,-1.177806357,10.5,
NGC2210,ESO57-SC71,,LMCGC,1.574141541,-1.202240966,10.2,
NGC2214,ESO57-SC74,,LMCOC,1.574577874,-1.18216968,11,
NGC3147,UGC5532,,GALXY,2.622909889,1.281071671,10.6,
NGC3183,NGC3218,,GALXY,2.624335241,1.294743417,11.9,
NGC3735,UGC6567,,GALXY,2.890265241,1.231038899,11.8,
NGC4125,UGC7118,,GALXY,3.143948848,1.137372896,9.7,
NGC4128,UGC7120,,GALXY,3.144065203,1.200204749,12,
NGC4236,UGC7306,,GALXY,3.146450487,1.212422054,9.6,
NGC4250,UGC7329,,GALXY,3.146654108,1.23569311,11.8,
NGC4256,UGC7351,,GALXY,3.147032263,1.150171977,11.9,
NGC4291,UGC7397,,GALXY,3.147497684,1.31539648,11.5,
NGC4319,UGC7429,,GALXY,3.147904928,1.314523815,11.9,
NGC4386,UGC7491,,GALXY,3.148719415,1.318305362,11.7,
NGC4589,UGC7797,,GALXY,3.152471873,1.294743417,10.7,
NGC4648,UGC7868,,GALXY,3.153722692,1.298815852,12,
NGC4750,UGC7994,,GALXY,3.156166153,1.271763248,11.2,
NGC5678,UGC9358,,GALXY,3.674528941,1.010836525,11.3,
NGC5866,M102,,GALXY,3.92888159,0.9733119462,9.9,
NGC5879,UGC9753,,GALXY,3.929841521,0.9948376736,11.6,
NGC5905,UGC9797,,GALXY,3.931470495,0.9689486231,11.7,
NGC5907,NGC5906,,GALXY,3.93161594,0.9832021453,10.3,
NGC5908,UGC9805,,GALXY,3.93184865,0.9672032938,11.8,
NGC5949,UGC9866,,GALXY,3.935135687,1.130391579,12,
NGC5965,UGC9914,,GALXY,3.936881016,0.9893107977,11.7,
NGC5982,UGC9961,,GALXY,3.938248191,1.035852911,11.1,
NGC5985,UGC9969,,GALXY,3.93850999,1.035562023,11.1,
NGC5987,UGC9971,,GALXY,3.938597257,1.013745407,11.7,
NGC6015,UGC10075,,GALXY,3.941942471,1.087340124,11.1,
NGC6127,NGC6125,,GALXY,4.194375258,1.012000078,12,
NGC6140,UGC10359,,GALXY,4.194898857,1.141154443,11.3,
NGC6223,UGC10527,,GALXY,4.201327487,1.074831931,11.9,
NGC6236,UGC10546,,GALXY,4.201763819,1.235402222,11.9,
NGC6340,UGC10762,,GALXY,4.45361483,1.261873049,11,
NGC6412,UGC10897,,GALXY,4.459199884,1.321214244,11.8,
NGC6411,UGC10916,,GALXY,4.460916124,1.061451073,11.9,
NGC6503,UGC11012,,GALXY,4.464988559,1.22434847,10.2,
NGC6543,PK96+29.1,,PLNNB,4.467635642,1.162971058,8.3,
NGC6643,UGC11218,,GALXY,4.718148567,1.301433846,11.1,
NGC6654,UGC11238,,GALXY,4.719399386,1.277290124,12,
NGC6869,UGC11506,,GALXY,5.236191378,1.155989741,12,
NGC685,ESO152-24,,GALXY,0.2756747554,-0.8941903534,11,
NGC782,ESO114-15,,GALXY,0.2785836374,-0.9811659278,11.9,
NGC1084,MCG- 1- 8- 7,,GALXY,0.5369796332,-0.1119919603,10.7,
NGC1172,MCG- 3- 8- 59,,GALXY,0.7858635845,-0.2298016848,11.9,
NGC1179,ESO547- 1,,GALXY,0.7861544727,-0.2984513021,12,
NGC1187,ESO480-23,,GALXY,0.7861544727,-0.3688462486,10.8,
NGC1199,MCG- 3- 8- 67,,GALXY,0.7864453609,-0.2510365241,11.4,
NGC1209,MCG- 3- 8- 73,,GALXY,0.7871434926,-0.2510365241,11.4,
NGC1232,ESO547-14,,GALXY,0.7882488678,-0.3388847631,9.9,
NGC1241,MCG- 2- 9- 11,,GALXY,0.7886561113,-0.1236274887,12,
NGC1253,MCG- 1- 9- 18,,GALXY,0.789528776,-0.02065306282,11.7,
NGC1269,NGC1291,,GALXY,0.7904305294,-0.7138396641,9.4,
NGC1291,NGC1269,,GALXY,0.7904305294,-0.7138396641,8.5,
NGC1297,ESO547-30,,GALXY,0.790983217,-0.3298672286,11.8,
NGC1300,ESO547-31,,GALXY,0.7911286611,-0.3243403527,10.4,
NGC1309,MCG- 3- 9- 28,,GALXY,0.7918267928,-0.2548180708,11.5,
NGC1325,ESO548- 7,,GALXY,0.7924958357,-0.356919832,11.5,
NGC1332,ESO548-18,,GALXY,0.7930485233,-0.3607013787,10.3,
NGC1337,MCG- 2- 9- 42,,GALXY,0.7935721221,-0.1329359114,11.9,
NGC1353,ESO548-31,,GALXY,0.7947356749,-0.3348123282,11.4,
NGC1357,MCG- 2-10- 1,,GALXY,0.7950847407,-0.2152572744,11.5,
NGC1386,ESO358-35,,GALXY,0.7961028495,-0.6283185307,11.2,
NGC1389,ESO358-38,,GALXY,0.7962192048,-0.5977752688,11.5,
NGC1395,ESO482-19,,GALXY,0.7965973594,-0.4008439515,9.6,
NGC1393,ESO548-58,,GALXY,0.7966264483,-0.3065961719,12,
NGC1400,ESO548-62,,GALXY,0.7968882476,-0.3022328488,11,
NGC1407,ESO548-67,,GALXY,0.7970918694,-0.3039781781,9.7,
NGC1415,IC1983,,GALXY,0.7972954911,-0.3740822363,11.9,
NGC1421,MCG- 2-10- 8,,GALXY,0.7977609123,-0.2184570447,11.4,
NGC1426,ESO549- 1,,GALXY,0.7978481787,-0.381936218,11.4,
NGC1436,NGC1437,,GALXY,0.7980808893,-0.5960299396,11.8,
NGC1437,NGC1436,,GALXY,0.7980808893,-0.5960299396,11.7,
NGC1439,ESO549- 9,,GALXY,0.7984299551,-0.3505202914,11.4,
NGC1440,NGC1442,,GALXY,0.7984881328,-0.309505054,11.5,
NGC1452,NGC1455,,GALXY,0.7986044881,-0.3031055134,11.8,
NGC1453,MCG- 1-10- 34,,GALXY,0.7989244651,-0.03548836146,11.5,
NGC1461,MCG- 3-10- 47,,GALXY,0.7995062415,-0.2722713633,11.8,
NGC1487,ESO249-31,,GALXY,0.8016297254,-0.7266387452,11.9,
NGC1518,ESO550- 7,,GALXY,1.049175591,-0.3633193726,11.8,
NGC1521,ESO550-11,,GALXY,1.049611923,-0.3656464783,11.4,
NGC1532,ESO359-27,,GALXY,1.050717299,-0.5433791738,9.9,
NGC1537,ESO420-12,,GALXY,1.05118272,-0.529707428,10.6,
NGC1535,PK206-40.1,,PLNNB,1.051357253,-0.1966404291,9.4,
NGC1600,MCG- 1-12- 17,,GALXY,1.056418707,-0.08581202156,10.9,
NGC1637,MCG0-12- 68,,GALXY,1.059269412,-0.01978039819,10.8,
NGC1638,UGC3133,,GALXY,1.059298501,-0.003199770295,12,
NGC1640,ESO551-27,,GALXY,1.059473034,-0.341502757,11.7,
NGC1653,UGC3153,,GALXY,1.060520231,-0.02792526803,12,
NGC1700,MCG- 1-13- 38,,GALXY,1.06374909,-0.05468698323,11.2,
NGC1723,MCG- 2-13- 29,,GALXY,1.064476311,-0.1573705209,12,
NGC1726,MCG- 1-13- 42,,GALXY,1.064563577,-0.1090830782,11.7,
NGC897,ESO355- 7,,GALXY,0.5297365168,-0.5634504602,11.8,
NGC986,ESO299- 7,,GALXY,0.5333726194,-0.6798057437,10.9,
NGC1079,ESO416-13,,GALXY,0.5363105903,-0.5061454831,11.5,
NGC1097,ESO416-20,,GALXY,0.5370668997,-0.5186536761,9.5,
NGC1201,ESO480-28,,GALXY,0.7865908051,-0.4526220527,10.7,
NGC1255,ESO481-13,,GALXY,0.7893251542,-0.4235332318,10.9,
NGC1302,ESO481-20,,GALXY,0.7911868387,-0.4526220527,10.7,
NGC1316,ESO357-22,,GALXY,0.7920013257,-0.6419902765,8.5,
NGC1317,NGC1318,,GALXY,0.7920013257,-0.644026494,11,
NGC1318,NGC1317,,GALXY,0.7920013257,-0.644026494,12,
NGC1326,ESO357-26,,GALXY,0.7923503916,-0.6201736609,10.5,
NGC1339,ESO418- 4,,GALXY,0.7935721221,-0.5535602611,11.6,
NGC1340,NGC1344,,GALXY,0.7936302997,-0.5398885153,11.4,
NGC1344,NGC1340,,GALXY,0.7936302997,-0.5398885153,10.4,
NGC1351,ESO358-12,,GALXY,0.7942993426,-0.578576647,11.6,
NGC1350,ESO358-13,,GALXY,0.7944447867,-0.5649049012,10.3,
NGC1360,PK220-53.1,,PLNNB,0.7950556519,-0.4212061261,9.4,
NGC1365,ESO358-17,,GALXY,0.7951720072,-0.625991425,9.6,
NGC1366,ESO418-10,,GALXY,0.7952592737,-0.5375614096,12,
NGC1367,NGC1371,,GALXY,0.7955792507,-0.4025892808,11.6,
NGC1371,NGC1367,,GALXY,0.7955792507,-0.4025892808,10.7,
NGC1374,ESO358-23,,GALXY,0.7956665172,-0.6067928033,11.1,
NGC1379,ESO358-27,,GALXY,0.7958992277,-0.6033021448,10.9,
NGC1380,ESO358-28,,GALXY,0.796015583,-0.5762495414,9.9,
NGC1381,ESO358-29,,GALXY,0.796015583,-0.6056292504,11.5,
NGC1387,ESO358-36,,GALXY,0.7961610271,-0.6021385919,10.7,
NGC1385,ESO482-16,,GALXY,0.7963064712,-0.4101523742,10.9,
NGC1399,ESO358-45,,GALXY,0.7965973594,-0.6030112566,9.6,
NGC1398,ESO482-22,,GALXY,0.7967137147,-0.4479678413,9.7,
NGC1404,ESO358-46,,GALXY,0.7967137147,-0.6003932627,10,
NGC1406,ESO418-15,,GALXY,0.7968591588,-0.5355251922,11.8,
NGC1425,ESO419- 4,,GALXY,0.7976736458,-0.4904375198,10.6,
NGC1427,ESO358-52,,GALXY,0.7977027346,-0.6038839212,10.9,
NGC2129,OCL467,,OPNCL,1.570999949,0.4069526039,6.7,
NGC2158,OCL468,,OPNCL,1.5729489,0.4206243497,8.6,
NGC2168,M35,,OPNCL,1.573385232,0.4249876729,5.1,
NGC2266,OCL471,,OPNCL,1.583391786,0.4706571216,9.5,
NGC2304,OCL484,,OPNCL,1.586853356,0.3138683772,10,
NGC2331,OCL475,,OPNCL,1.834631932,0.4758931094,8.5,
NGC2339,UGC3693,,GALXY,1.835010087,0.3278310112,11.8,
NGC2355,NGC2356,,OPNCL,1.837540814,0.2399827721,9.7,
NGC2356,NGC2355,,OPNCL,1.837540814,0.2399827721,9.7,
NGC2371,NGC2372,,PLNNB,1.840042453,0.5145812411,11.2,
NGC2372,NGC2371,,PLNNB,1.840042453,0.5148721293,11.2,
NGC2395,OCL502,,OPNCL,1.840507874,0.2376556665,8,
NGC2392,PK197+17.1,,PLNNB,1.84108965,0.3650647019,8.6,
NGC2420,OCL488,,OPNCL,1.843765822,0.376409342,8.3,
NGC7079,ESO287-36,,GALXY,5.507270099,-0.766781318,11.6,
NGC7097,ESO287-48,,GALXY,5.50948085,-0.7237298632,11.7,
NGC7144,ESO237-11,,GALXY,5.513116952,-0.8333947178,10.8,
NGC7145,ESO237-13,,GALXY,5.513291485,-0.8048876734,11.1,
NGC7166,ESO288-27,,GALXY,5.759731976,-0.7438011496,11.9,
NGC7213,ESO288-43,,GALXY,5.762291792,-0.8173958664,10.1,
NGC7232,ESO289- 7,,GALXY,5.764124388,-0.7705628648,12,
NGC7410,ESO346-12,,GALXY,5.775585383,-0.6690428799,10.3,
NGC7412,ESO290-24,,GALXY,5.775818094,-0.7216936457,11.4,
NGC7418,ESO406-25,,GALXY,5.776050804,-0.6451900468,10.9,
NGC7421,ESO346-17,,GALXY,5.776138071,-0.6396631709,11.9,
NGC7424,ESO346-19,,GALXY,5.776254426,-0.7144214405,10.5,
NGC7456,ESO346-26,,GALXY,6.022025873,-0.6707882092,11.8,
NGC7462,ESO346-28,,GALXY,6.022200406,-0.6835872904,11.7,
NGC7496,ESO291- 1,,GALXY,6.024236624,-0.7429284849,11.1,
NGC7531,ESO291-10,,GALXY,6.025691065,-0.7400196028,11.3,
NGC7552,IC5294,,GALXY,6.026098308,-0.7228571985,10.6,
NGC7582,ESO291-16,,GALXY,6.026738262,-0.7266387452,10.6,
NGC7590,ESO347-33,,GALXY,6.026883707,-0.7289658509,11.5,
NGC7599,IC5308,,GALXY,6.027000062,-0.7283840745,11.5,
NGC6166,UGC10409,,GALXY,4.197109608,0.6902777192,11.8,
NGC6181,UGC10439,,GALXY,4.198185894,0.3461569683,11.9,
NGC6205,M13,,GLOCL,4.200920243,0.6364634006,5.8,Hercules Cluster
NGC6207,UGC10521,,GALXY,4.201327487,0.6428629412,11.6,
NGC6210,PK43+37.1,,PLNNB,4.20173473,0.415388362,9.7,
NGC6229,GCL47,,GLOCL,4.202461951,0.8296131711,9.4,
NGC6341,M92,,GLOCL,4.455563781,0.752818684,6.5,
NGC6482,UGC11009,,GALXY,4.465657602,0.4025892808,11.4,
NGC6487,UGC11022,,GALXY,4.465919401,0.5206898935,11.9,
NGC6501,UGC11049,,GALXY,4.466908421,0.3205588059,12,
NGC6548,NGC6550,,GALXY,4.71413431,0.3243403527,11.7,
NGC6574,NGC6610,,GALXY,4.71585055,0.2615084996,12,
NGC1249,ESO155- 6,,GALXY,0.7883070455,-0.9192067394,11.8,
NGC1261,GCL5,,GLOCL,0.7889760884,-0.9561495419,8.4,
NGC1411,IC1943,,GALXY,0.7966555371,-0.7661995416,11.3,
NGC1433,ESO249-14,,GALXY,0.7976154682,-0.8165232017,9.9,
NGC1448,NGC1457,,GALXY,0.7983426887,-0.7566002307,10.7,
NGC1457,NGC1448,,GALXY,0.7983426887,-0.7566002307,11.4,
NGC1493,ESO249-33,,GALXY,0.8021242354,-0.7990699092,11.3,
NGC1494,ESO201-12,,GALXY,0.802182413,-0.8217591895,11.7,
NGC1512,ESO250- 4,,GALXY,1.048332015,-0.744382926,10.3,
NGC1527,ESO201-20,,GALXY,1.049641012,-0.8045967852,10.8,
NGC2548,M48,,OPNCL,2.098380271,-0.07417649321,5.8,
NGC2695,MCG0-23- 10,,GALXY,2.11024851,-0.05119632473,11.9,
NGC2708,NGC2727,,GALXY,2.110713931,-0.04596033697,12,
NGC2713,UGC4691,,GALXY,2.111062997,0.05090543652,11.8,
NGC2716,UGC4692,,GALXY,2.111150263,0.0538143186,11.8,
NGC2718,UGC4707,,GALXY,2.111499329,0.1099557429,11.8,
NGC2763,MCG- 2-23- 10,,GALXY,2.35817253,-0.2530727415,12,
NGC2781,MCG- 2-24- 2,,GALXY,2.359539705,-0.2300925731,11.6,
NGC2784,ESO497-23,,GALXY,2.359772415,-0.4159701384,10.2,
NGC2811,MCG- 3-24- 3,,GALXY,2.360906879,-0.2737258044,11.3,
NGC2815,ESO497-32,,GALXY,2.360935968,-0.390371976,11.9,
NGC2835,ESO564-35,,GALXY,2.361401389,-0.3778637831,10.5,
NGC2848,MCG- 3-24- 7,,GALXY,2.362070432,-0.2699442576,11.8,
NGC2855,MCG- 2-24- 15,,GALXY,2.362448587,-0.1759873662,11.6,
NGC2865,ESO498- 1,,GALXY,2.363030363,-0.3985168459,11.7,
NGC2889,MCG- 2-24- 26,,GALXY,2.364106649,-0.1806415776,11.7,
NGC2907,MCG- 3-25- 2,,GALXY,2.365386558,-0.2664535991,11.6,
NGC2921,ESO565-17,,GALXY,2.366230133,-0.3330669989,12,
NGC2924,MCG- 3-25- 8,,GALXY,2.366433755,-0.2722713633,12,
NGC2935,ESO565-23,,GALXY,2.366870087,-0.3641920372,11.4,
NGC2962,UGC5167,,GALXY,2.368091818,0.09017534469,11.9,
NGC2983,ESO566- 3,,GALXY,2.368906305,-0.3406300923,11.8,
NGC2986,ESO566- 5,,GALXY,2.369080838,-0.3615740434,10.8,
NGC3054,ESO499-18,,GALXY,2.372047898,-0.4241150082,11.8,
NGC3078,ESO499-27,,GALXY,2.373182362,-0.4374958658,11.1,
NGC3081,IC2529;H III 596,,GALXY,2.373502339,-0.369428025,12,
NGC3091,ESO566-41,,GALXY,2.618052056,-0.3205588059,11.1,
NGC3109,ESO499-36,,GALXY,2.618895631,-0.4508767234,9.9,
NGC3145,MCG- 2-26- 36,,GALXY,2.620960938,-0.2018764168,11.7,
NGC3200,ESO567-45,,GALXY,2.623404399,-0.2795435685,12,
NGC3242,PK261+32.1,,PLNNB,2.625207906,-0.3028146252,8.6,
NGC3285,ESO501-15,,GALXY,2.627767722,-0.4633849164,12,
NGC3308,ESO501-34,,GALXY,2.628582209,-0.4636758046,11.9,
NGC3309,ESO501-36,,GALXY,2.628640386,-0.4622213636,11.6,
NGC3311,ESO501-38,,GALXY,2.628669475,-0.4619304754,11.6,
NGC3312,IC629,,GALXY,2.628756742,-0.4613486989,11.9,
NGC3313,ESO501-50,,GALXY,2.628873097,-0.430805437,11.4,
NGC3390,ESO437-62,,GALXY,2.631985601,-0.5317436454,11.9,
NGC3450,ESO569- 6,,GALXY,2.631985601,-0.3342305518,11.9,
NGC3402,NGC3411,,GALXY,2.632654644,-0.1946042116,11.9,
NGC3411,NGC3402,,GALXY,2.632654644,-0.1946042116,11.9,
NGC3585,ESO502-25,,GALXY,2.883662079,-0.4406956361,9.9,
NGC3621,ESO377-37,,GALXY,2.88511652,-0.5442518384,9.7,
NGC3673,ESO503-16,,GALXY,2.887123649,-0.4409865243,11.5,
NGC3717,ESO439-15,,GALXY,2.888956244,-0.5180718996,11.2,
NGC3885,ESO440- 7,,GALXY,2.893406834,-0.4552400466,11.9,
NGC3904,ESO440-13,,GALXY,2.894104966,-0.5012003835,10.9,
NGC3923,ESO440-17,,GALXY,2.894628564,-0.4747295565,9.8,
NGC3936,ESO504-20,,GALXY,2.895006719,-0.4380776423,12,
NGC4105,ESO440-54,,GALXY,3.143541605,-0.4927646255,10.6,
NGC4106,ESO440-56,,GALXY,3.143570693,-0.4927646255,11.4,
NGC4304,ESO380-20,,GALXY,3.148050372,-0.5675228951,11.6,
NGC4590,M68,,GLOCL,3.153082738,-0.4406956361,7.3,
NGC5042,ESO508-31,,GALXY,3.407900809,-0.3842633236,11.8,
NGC5061,ESO508-38,,GALXY,3.408657118,-0.4392411951,10.4,
NGC5078,ESO508-48,,GALXY,3.409151628,-0.4639666928,11,
NGC5085,ESO508-50,,GALXY,3.409297072,-0.4113159271,11.3,
NGC5101,ESO508-58,,GALXY,3.409733404,-0.4636758046,10.6,
NGC5153,ESO444-45,,GALXY,3.411507822,-0.4953826194,11.8,
